0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,STATE_NAME,STATE_FIPS,county_pop2018_18_and_older,anycondition_prevalence,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
3444.0,3768.0,3352.0,3610.0,3514.0,3796.0,4646.0,2720.0,1383.0,28754.0,273.0,413.0,249.0,34.0,510.0,30233.0,101.0,1042.0,0.4,3.3,3.7,1018.0,5149.0,8678.0,6358.0,2551.0,8.7,58307.0,53532.0,63082.0,15593.0,14962.0,631.0,4.0,58307.0,93.7,207.9,199.6,79.8,76.2,10.6,14.96639128,8.425136351,1.517571144,6.907565207,19.67609483,28.46754146,11.0,29964.0,8337.0,50.0,56.0,23771.0,33.6,27.8,6608.0,6.7,1603.0,6.9,1641.0,9.1,2154.0,2.9,687.0,5.0
339.0,490.0,293.0,384.0,318.0,340.0,365.0,262.0,104.0,2751.0,51.0,31.0,13.0,0.0,49.0,2895.0,0.0,1.0,0.0,0.0,0.0,430.0,481.0,760.0,330.0,476.0,16.5,47317.0,42009.0,52625.0,1363.0,1323.0,40.0,2.9,47317.0,78.0,224.8,199.9,72.9,66.5,6.2,0.9985595,0.589351834,0.052752184,1.095389512,0.969510497,3.419108075,0.0,3122.0,711.0,43.0,48.0,2151.0,47.8,37.0,796.0,8.2,176.0,7.2,154.0,14.2,306.0,3.4,74.0,6.0
21730.0,23717.75,24401.25,22477.25,16802.0,15947.0,13619.0,8142.0,4111.0,150682.0,17011.0,1852.0,2484.75,197.0,4131.0,181812.5,1057.5,6384.75,0.0,2.8,0.1,9045.0,30077.0,38646.25,22050.0,24997.75,15.1,50531.0,48367.0,52695.0,64341.0,61301.0,3040.0,4.7,50531.0,93.7,255.0,223.5,86.2,78.1,7.1,89.80208357,50.843648185499994,2.132252143,96.23691593,76.60877343,282.12788014,14.0,180568.25,22983.0,33.0,37.0,141540.25,40.0,29.0,43287.0,5.1,7645.0,6.1,9041.0,8.4,12516.0,2.3,3393.0,4.0
21730.0,23717.75,24401.25,22477.25,21871.0,24505.75,23178.5,14320.0,5395.0,152909.0,17011.0,1511.0,2484.75,197.0,4131.0,181812.5,1057.5,3837.0,0.9,24.2,25.0,15267.5,40030.75,38646.25,29086.75,24997.75,12.8,62204.0,58673.0,65735.0,85069.0,81603.0,3069.0,3.0,62204.0,118.6,229.5,205.0,80.1,72.3,7.0,92.2349129,45.61736145,3.000570009,92.93069725,83.312385686,280.5750391,0.0,180568.25,37127.0,40.0,45.0,141540.25,48.2,38.8,49477.5,6.2,10444.0,7.0,11855.0,12.4,17662.25,2.9,4699.25,3.0
2539.0,2705.0,2277.0,2331.0,2544.0,2537.0,2214.0,1589.0,653.0,17086.0,1698.0,168.0,128.0,17.0,292.0,19389.0,170.0,74.0,0.0,7.5,7.1,2119.0,5718.0,3600.0,1550.0,3490.0,18.1,44389.0,39918.0,48860.0,8686.0,8352.0,334.0,3.8,44389.0,75.7,228.7,202.9,79.1,71.9,7.0,8.874780823,6.132169429,0.267257159,9.175214733,6.286994265,23.57023825,0.0,19141.0,4228.0,10.0,13.0,14582.0,47.3,34.2,4987.0,8.6,1253.0,10.2,1493.0,13.5,1961.0,3.5,506.0,5.0
6179.0,5826.0,5996.0,5534.0,5061.0,5095.0,3790.0,2675.0,1400.0,34753.0,5010.0,845.0,406.0,83.0,459.0,41556.0,412.0,696.0,3.9000000000000004,0.0,3.8,8664.0,8806.0,5736.0,2079.0,9850.0,24.0,44391.0,40257.0,48525.0,15599.0,14652.0,947.0,6.1,44391.0,80.1,265.2,240.7,86.8,80.1,6.9,24.11495012,11.88773391,0.423377361,22.6223986,16.15467532,56.78134251,3.0,39064.0,6808.0,9.0,12.0,30592.0,50.4,37.1,11350.0,9.6,2936.0,10.5,3227.0,16.6,5079.0,4.0,1225.0,5.0
899.0,821.0,550.0,477.0,423.0,580.0,506.0,277.0,125.0,548.0,41.0,1852.0,142.0,0.0,140.0,4658.0,15.0,57.0,3.2,0.0,0.0,233.0,1151.0,810.0,456.0,1215.0,26.5,40682.0,36730.0,44634.0,1619.0,1527.0,92.0,5.7,40682.0,66.9,264.9,238.3,94.6,86.4,7.9,2.436537768,1.474261589,0.106563474,2.445351289,2.624826613,7.36890426,0.0,4506.0,816.0,49.0,55.0,3078.0,53.2,44.0,1354.0,10.6,325.0,10.8,332.0,17.5,537.0,4.6,141.0,5.0
525.0,470.0,369.0,392.0,396.0,574.0,565.0,333.0,251.0,3732.0,12.0,45.0,46.0,0.0,40.0,3875.0,0.0,420.0,2.3,0.0,0.0,262.0,951.0,794.0,687.0,421.0,11.5,58977.0,53302.0,64652.0,2100.0,2044.0,56.0,2.7,58977.0,103.4,240.4,219.1,92.8,84.8,9.2,2.077536031,1.774470521,0.250358465,1.488974026,2.376209287,4.207779106,0.0,3971.0,1113.0,41.0,46.0,2949.0,39.1,31.6,932.0,8.1,240.0,6.3,187.0,10.4,307.0,3.2,93.0,5.0
3349.0,3637.0,3315.0,3210.0,3555.0,4137.0,3608.0,2130.0,1002.0,27364.0,140.0,65.0,81.0,5.0,288.0,27943.0,155.0,261.0,0.0,5.3,5.3,2967.0,8387.0,5327.0,2535.0,3703.0,13.4,44534.0,41480.0,47588.0,13767.0,13282.0,485.0,3.5,44534.0,79.9,230.8,212.0,80.3,74.4,6.5,14.41855022,3.52843178,0.551186976,10.98615859,13.87571456,36.35328648,0.0,27807.0,6355.0,14.0,18.0,21559.0,46.6,37.4,8063.0,8.4,1813.0,11.1,2388.0,12.9,2782.0,3.2,692.0,2.0
21331.0,23493.0,23325.0,21256.0,21871.0,24505.75,23178.5,14820.5,7633.25,158939.75,16705.0,474.0,1102.0,57.0,4131.0,181812.5,0.0,3136.0,0.0,0.0,0.0,15267.5,40030.75,36963.0,26566.0,24997.75,17.6,47424.0,44133.0,50715.0,85069.0,81603.0,3427.25,6.2,47424.0,84.5,292.7,248.6,93.7,83.7,8.3,94.76847011599997,37.99411229,3.296448025,101.01981802750001,83.312385686,282.12788014,36.0,180568.25,42689.25,35.0,39.0,141540.25,51.1,37.3,49477.5,9.5,11531.0,11.0,12551.0,13.5,17662.25,3.6,4699.25,3.0
606.0,608.0,551.0,586.0,520.0,644.0,709.0,395.0,290.0,4724.0,61.0,19.0,20.0,6.0,79.0,4909.0,0.0,184.0,0.2,0.0,0.0,254.0,1076.0,1492.0,545.0,646.0,13.7,47869.0,43521.0,52217.0,3225.0,3147.0,78.0,2.4,47869.0,66.5,285.7,262.5,95.4,88.9,7.8,2.495197139,1.936686692,0.076708997,2.157332794,2.346950539,6.282380639,0.0,4809.0,1285.0,5.0,8.0,3799.0,36.8,25.6,973.0,7.8,295.0,7.6,289.0,10.0,380.0,3.3,126.0,6.0
5154.0,5923.0,7197.0,6744.0,6176.0,7222.0,6204.0,3672.0,2001.0,42293.0,3221.0,1852.0,238.0,13.0,714.0,50293.0,0.0,6186.0,0.4,0.0,0.0,4702.0,13421.0,10631.0,6934.0,7404.0,16.7,48722.0,46093.0,51351.0,19647.0,18633.0,1014.0,5.2,48722.0,72.0,375.1,304.1,112.9,94.8,10.2,32.45513458,22.88664751,0.427210557,53.32411295,16.67665308,125.8675539,13.0,51054.0,11559.0,32.0,36.0,40543.0,50.9,42.2,17109.0,8.0,3248.0,9.5,3857.0,12.8,5193.0,3.2,1311.0,5.0
21730.0,23324.0,24091.0,22477.25,21091.0,22321.0,21396.0,12992.0,7633.25,133171.0,17011.0,718.0,2484.75,124.0,4131.0,180621.0,0.0,4811.0,2.0,0.0,0.0,11824.0,33372.0,38646.25,29086.75,24997.75,16.6,56478.0,53284.0,59672.0,85069.0,81603.0,3427.25,5.5,56478.0,86.8,284.4,240.5,99.6,87.2,7.0,70.35683184,35.32726676,2.650962634,101.01981802750001,83.312385686,282.12788014,36.0,180568.25,40675.0,13.0,17.0,138002.0,50.9,37.3,49477.5,7.3,10091.0,8.1,11113.0,11.3,15659.0,3.2,4357.0,3.0
2168.0,2497.0,1989.0,2561.0,2294.0,2881.0,2409.0,1437.0,865.0,16816.0,294.0,254.0,1235.0,20.0,482.0,19101.0,297.0,94.0,3.6,7.8,11.4,283.0,1289.0,2803.0,8676.0,733.0,3.9,89112.75,83032.25,94367.75,9098.0,8790.0,308.0,3.4,89112.75,145.2,244.8,213.8,91.1,82.1,7.7,9.316102486,4.849478006,0.373737967,8.924133399,10.34616078,26.38043111,6.0,18031.0,4309.0,31.0,35.0,14845.0,32.2,24.3,3607.0,5.0,747.0,4.1,609.0,7.8,1154.0,2.4,359.0,5.0
4546.0,4317.0,4282.0,3811.0,3528.0,3443.0,3265.0,2198.0,1335.0,28275.0,503.0,611.0,481.0,65.0,790.0,30725.0,265.0,3306.0,0.8,2.5,3.3,3767.0,5977.0,7245.0,2727.0,5774.0,21.0,42624.0,39268.0,45980.0,12493.0,11918.0,575.0,4.6,42624.0,67.5,303.4,271.5,109.4,101.0,9.2,15.40387638,8.490094645,0.447232965,18.83510634,14.50207876,45.17786114,8.0,30421.0,6727.0,37.0,41.0,22721.0,49.5,35.9,8157.0,8.8,1996.0,9.3,2118.0,13.7,3124.0,3.6,826.0,5.0
21566.0,23717.75,23924.0,22477.25,21871.0,24505.75,23178.5,14820.5,7633.25,158939.75,6849.0,377.0,2422.0,71.0,3860.0,181812.5,50.0,5490.0,0.5,2.3,2.8,10551.0,40030.75,37408.0,29086.75,18274.0,9.0,63119.0,61006.0,65232.0,85069.0,81603.0,3427.25,4.3,63119.0,103.7,320.5,273.3,100.8,88.2,8.7,94.76847011599997,50.843648185499994,3.221805317,101.01981802750001,83.312385686,282.12788014,36.0,180568.25,42689.25,38.0,42.0,141540.25,47.7,36.5,49477.5,7.5,11531.0,7.7,12551.0,11.2,17662.25,3.0,4699.25,2.0
182.0,187.0,167.0,165.0,160.0,230.0,286.0,178.0,120.0,1599.0,11.0,22.0,7.0,0.0,36.0,1675.0,0.0,19.0,0.0,0.0,0.0,82.0,492.0,431.0,193.0,235.0,14.2,43650.0,38854.0,48446.0,980.0,962.0,18.0,1.8,43650.0,79.0,247.1,236.2,91.5,88.0,9.8,0.794687025,0.616513148,0.088298558,0.54240543,0.925558102,1.816427486,0.0,1728.0,550.0,26.0,30.0,1336.0,39.5,30.8,411.0,8.6,115.0,7.6,102.0,11.3,151.0,3.4,45.0,6.0
1568.0,1249.0,1382.0,1509.0,1247.0,1703.0,851.0,257.0,106.0,3229.0,155.0,1852.0,599.0,174.0,505.0,9872.0,41.0,2652.0,2.8,0.0,0.0,666.0,2797.0,1968.0,1079.0,1094.0,11.1,89112.75,82607.0,94367.75,3413.0,3173.0,240.0,7.0,89112.75,119.2,276.9,256.7,112.8,105.6,9.6,6.425706297,4.631863289,0.28112465,2.91834161,7.925037766,11.32530735,0.0,9757.0,1157.0,1.0,2.0,7259.0,43.4,33.8,2454.0,6.5,475.0,7.2,521.0,11.2,814.0,2.8,200.0,6.0
3604.0,4931.0,12285.0,4552.0,3405.0,3320.0,3710.0,1878.0,916.0,34956.0,766.0,466.0,1394.0,42.0,977.0,38601.0,171.0,2195.0,3.9000000000000004,0.0,0.0,848.0,3383.0,6333.0,10531.0,7451.0,20.4,47561.0,42893.0,52229.0,20307.0,19639.0,668.0,3.3,47561.0,76.4,207.9,199.6,79.8,76.2,10.6,19.10884364,10.75707632,1.93761002,8.819466297,25.12211612,36.34689141,4.0,37944.0,5887.0,50.0,56.0,32314.0,30.8,24.9,8046.0,4.8,1558.0,5.4,1732.0,7.4,2391.0,2.3,732.0,5.0
4053.0,4784.0,6728.0,3730.0,3243.0,3717.0,3708.0,2032.0,1411.0,30094.0,859.0,467.0,919.0,40.0,1027.0,33406.0,62.0,1450.0,0.9,0.0,0.0,2326.0,6163.0,6020.0,5460.0,5142.0,16.1,47982.0,43085.0,52879.0,16617.0,16030.0,587.0,3.5,47982.0,82.5,227.6,206.5,88.0,80.5,6.8,18.8399649,9.54619415,1.594856955,13.82591821,20.52661218,43.74956526,6.0,33302.0,6409.0,16.0,20.0,25967.0,42.8,34.0,8829.0,7.0,1807.0,7.1,1848.0,11.0,2860.0,2.9,757.0,5.0
1302.0,1319.0,1108.0,1065.0,915.0,1081.0,1268.0,727.0,593.0,8818.0,156.0,104.0,89.0,4.0,207.0,9378.0,0.0,381.0,0.3,0.0,0.0,485.0,1541.0,2436.0,1748.0,1074.0,12.0,52567.0,46980.0,58154.0,4952.0,4815.0,137.0,2.8,52567.0,90.4,227.6,206.5,88.0,80.5,6.8,5.288905909,2.679884115,0.447721024,3.881322546,5.76239505,12.28172852,6.0,9670.0,2512.0,16.0,20.0,7065.0,43.5,34.5,2437.0,7.8,549.0,7.6,540.0,11.5,810.0,3.1,222.0,6.0
1719.0,1847.0,1499.0,1576.0,1412.0,2128.0,2163.0,1367.0,1197.0,14408.0,166.0,59.0,91.0,12.0,172.0,14908.0,0.0,238.0,0.7,0.0,0.0,597.0,3993.0,4084.0,1944.0,1477.0,10.1,55486.0,51638.0,59334.0,8514.0,8342.0,172.0,2.0,55486.0,92.4,218.2,193.1,84.8,77.9,6.9,9.078535999,4.029131741,0.557371097,6.036612386,10.20744864,19.30487858,0.0,15166.0,4508.0,15.0,19.0,11640.0,46.7,38.6,4493.0,8.7,1010.0,7.6,885.0,12.0,1393.0,3.4,394.0,6.0
10543.0,10258.0,10206.0,11477.0,9233.0,9803.0,9689.0,4942.0,2964.0,74324.0,1068.0,1160.0,655.0,78.0,1830.0,79115.0,0.0,1699.0,1.1,0.0,0.0,4111.0,15791.0,22207.0,12348.0,7677.0,9.9,64714.0,60598.0,68830.0,39059.0,37246.0,1813.0,4.6,64714.0,103.9,207.9,199.6,79.8,76.2,10.6,39.16468912,22.04725507,3.4371617547500004,18.07601036,51.48924164,74.49507302,14.0,81023.0,16036.0,50.0,56.0,60075.0,41.4,30.7,18443.0,6.4,3868.0,7.1,4261.0,9.8,5864.0,2.7,1636.0,4.0
1004.0,943.0,945.0,858.0,959.0,1052.0,1114.0,800.0,389.0,7563.0,206.0,65.0,48.0,1.0,181.0,8064.0,102.0,123.0,0.4,12.4,12.7,1439.0,1976.0,1514.0,642.0,1390.0,17.6,41960.0,38001.0,45919.0,3233.0,3094.0,139.0,4.3,41960.0,80.1,253.1,225.8,85.1,77.8,8.1,6.846647494,1.419833649,0.136980595,4.272603438,2.96116313,12.03404308,0.0,7882.0,2130.0,42.0,47.0,6280.0,55.3,38.8,2437.0,12.1,762.0,14.8,928.0,17.0,1071.0,4.3,269.0,6.0
21702.0,22234.0,22382.0,21634.0,20373.0,23563.0,22269.0,12565.0,6866.0,140786.0,17011.0,1720.0,1191.0,73.0,4131.0,173588.0,0.0,5490.0,0.4,0.0,0.0,10771.0,40030.75,38646.25,22425.0,24997.75,15.7,49960.0,47445.0,52475.0,78196.0,74639.0,3427.25,4.5,49960.0,88.2,287.0,249.7,97.8,87.6,7.9,76.75725134,50.843648185499994,2.500688731,101.01981802750001,83.312385686,282.12788014,36.0,172707.0,37993.0,22.0,26.0,133506.0,48.8,38.6,49477.5,8.7,11531.0,9.8,12551.0,13.4,17662.25,3.4,4527.0,4.0
3524.0,3295.0,3142.0,2571.0,2334.0,2819.0,2636.0,1477.0,830.0,4875.0,17011.0,40.0,110.0,11.0,163.0,22628.0,0.0,756.0,0.0,0.0,0.0,3116.0,3582.0,5427.0,2507.0,7893.0,33.3,29380.0,26242.0,32518.0,8680.0,8088.0,592.0,6.8,29380.0,65.7,191.3,174.8,65.9,61.2,7.1,15.80496697,0.810705401,0.750091913,8.932912778,8.311624527,25.61677532,10.0,24296.0,4799.0,24.0,28.0,16525.0,59.6,43.1,7122.0,10.2,1689.0,11.2,1852.0,20.0,3307.0,4.8,790.0,5.0
560.0,578.0,446.0,473.0,410.0,530.0,567.0,351.0,371.0,4128.0,45.0,41.0,22.0,5.0,45.0,4286.0,0.0,60.0,3.9000000000000004,0.0,0.0,336.0,786.0,1001.0,726.0,458.0,10.8,52367.0,46625.0,58109.0,2693.0,2642.0,51.0,1.9,52367.0,72.8,285.7,262.5,95.4,88.9,7.8,2.178532275,1.690902253,0.066973877,1.883546212,2.049099615,5.485085235,0.0,4327.0,1037.0,5.0,8.0,3230.0,35.7,25.4,820.0,7.8,253.0,7.2,233.0,9.9,319.0,3.4,111.0,6.0
2057.0,2006.0,2012.0,2393.0,2000.0,2591.0,2438.0,1513.0,1230.0,17043.0,327.0,31.0,613.0,6.0,220.0,18240.0,0.0,844.0,2.4,0.0,0.0,1247.0,5480.0,2281.0,4406.0,1771.0,10.1,61314.0,54827.0,67801.0,9050.0,8733.0,317.0,3.5,61314.0,100.7,320.5,273.3,100.8,88.2,8.7,9.97377384,8.073871755,0.283418677,14.7776492,10.26004095,38.12194836,36.0,18302.0,5047.0,38.0,42.0,14515.0,44.0,33.1,4804.0,7.8,1128.0,8.1,1170.0,11.1,1612.0,3.2,458.0,4.0
18116.0,19123.0,18311.0,17687.0,17936.0,21399.0,20898.0,13024.0,7633.25,122665.0,17011.0,1010.0,2484.75,137.0,4034.0,154141.0,0.0,3488.0,2.5,0.0,0.0,11190.0,31103.0,35501.0,29086.75,23151.0,15.3,51509.0,48446.0,54572.0,73328.0,70176.0,3152.0,4.3,51509.0,90.9,287.0,249.7,97.8,87.6,7.9,68.15816461,50.843648185499994,2.22053749,101.01981802750001,83.312385686,282.12788014,20.0,154948.0,39067.0,22.0,26.0,120570.0,46.1,35.9,43285.0,8.7,10550.0,9.6,11623.0,12.3,14885.0,3.5,4263.0,4.0
1914.0,1964.0,1661.0,1817.0,1828.0,2226.0,2045.0,1355.0,786.0,15246.0,73.0,41.0,65.0,4.0,167.0,15596.0,0.0,221.0,0.0,0.0,0.0,999.0,4268.0,3786.0,1936.0,1702.0,11.1,54092.0,48695.0,59489.0,7775.0,7373.0,402.0,5.2,54092.0,83.1,284.4,240.5,99.6,87.2,7.0,6.075069617,3.050387565,0.228901475,11.81351942,7.410532231,26.17555686,0.0,15924.0,4021.0,13.0,17.0,12056.0,48.1,32.8,3954.0,8.3,1004.0,9.5,1149.0,11.6,1394.0,3.3,396.0,6.0
637.0,706.0,481.0,561.0,531.0,713.0,905.0,544.0,427.0,4814.0,21.0,514.0,47.0,0.0,109.0,5505.0,0.0,139.0,1.3,2.9,4.2,409.0,1487.0,1226.0,810.0,820.0,15.3,48023.0,43449.0,52597.0,2803.0,2684.0,119.0,4.2,48023.0,84.2,240.4,219.1,92.8,84.8,9.2,2.951441509,2.520892959,0.355670541,2.115303746,3.375750225,5.977761027,0.0,5524.0,1761.0,41.0,46.0,4264.0,46.6,36.0,1535.0,10.4,443.0,8.1,344.0,13.2,563.0,3.9,167.0,6.0
6863.0,3950.0,8236.0,5297.0,2553.0,1989.0,1748.0,1238.0,720.0,22523.0,6046.0,435.0,1130.0,197.0,2083.0,32594.0,0.0,845.0,0.0,0.0,0.0,1109.0,4853.0,8590.0,4072.0,3263.0,10.3,50856.0,46083.0,55629.0,11492.0,10941.0,551.0,4.8,50856.0,87.5,227.6,206.5,88.0,80.5,6.8,18.38202167,9.314154707,1.55609075,13.48985147,20.0276716,42.68614411,6.0,35796.0,3964.0,16.0,20.0,22565.0,44.9,37.9,8552.0,4.6,1043.0,5.2,1163.0,8.9,2002.0,2.2,502.0,5.0
3809.0,4054.0,3408.0,3309.0,3426.0,4021.0,4099.0,2643.0,1220.0,26247.0,2791.0,239.0,231.0,13.0,468.0,29989.0,232.0,198.0,0.5,5.3,5.8,3402.0,5906.0,6086.0,4740.0,3031.0,10.2,59942.0,55485.0,64399.0,14015.0,13506.0,509.0,3.6,59942.0,98.9,224.8,199.9,72.9,66.5,6.2,10.34397266,6.105033561,0.546454313,11.34702456,10.04305709,35.41818033,0.0,29292.0,7305.0,43.0,48.0,22860.0,44.3,35.6,8138.0,8.3,1904.0,8.0,1827.0,13.2,3028.0,3.4,771.0,2.0
21730.0,23717.75,24401.25,22477.25,21871.0,24505.75,23178.5,14820.5,7633.25,158939.75,4975.0,1852.0,2484.75,197.0,4131.0,181812.5,1057.5,3066.0,0.8,1.9,2.7,8908.0,40030.75,38646.25,29086.75,19798.0,5.7,84381.0,81404.0,87358.0,85069.0,81603.0,3427.25,2.9,84381.0,118.2,216.2,199.9,65.3,62.2,5.8,94.76847011599997,50.843648185499994,3.4371617547500004,101.01981802750001,83.312385686,282.12788014,22.0,180568.25,42689.25,44.0,49.0,141540.25,33.6,28.0,49477.5,4.2,10048.0,4.1,9685.0,8.2,17662.25,2.2,4699.25,3.0
3194.0,3501.0,3624.0,2964.0,2644.0,3331.0,3100.0,2058.0,1133.0,23393.0,1327.0,58.0,230.0,17.0,524.0,25549.0,0.0,1338.0,1.5,0.0,0.0,2354.0,6530.0,4469.0,3175.0,4635.0,19.2,45429.0,43342.0,47516.0,12494.0,11959.0,535.0,4.3,45429.0,90.5,230.9,214.6,77.3,72.9,8.3,16.77574354,5.637656146,0.60035892,11.2924654,10.8636376,36.91349704,8.0,25406.0,5890.0,17.0,21.0,19884.0,52.3,39.4,7834.0,10.1,2010.0,12.6,2496.0,14.8,2943.0,3.6,715.0,5.0
6395.0,6986.0,6730.0,6576.0,7813.0,8516.0,8248.0,4824.0,2314.0,57112.0,452.0,78.0,277.0,21.0,462.0,58402.0,0.0,1443.0,0.3,0.0,0.0,10198.0,16434.0,10511.0,5574.0,13499.0,23.8,37124.0,34107.0,40141.0,19933.0,18751.0,1182.0,5.9,37124.0,74.0,230.9,214.6,77.3,72.9,8.3,38.34737072,12.88701688,1.372349668,25.81324375,24.83299399,84.37989957,36.0,61586.0,14290.0,17.0,21.0,46381.0,59.0,44.3,20547.0,11.9,5520.0,15.2,7044.0,17.2,7964.0,4.0,1841.0,6.0
335.0,389.0,256.0,312.0,274.0,333.0,431.0,268.0,92.0,2582.0,12.0,27.0,25.0,4.0,40.0,2690.0,0.0,9.0,3.9000000000000004,0.0,0.0,213.0,404.0,765.0,466.0,347.0,12.9,47175.0,41938.0,52412.0,1435.0,1349.0,86.0,6.0,47175.0,66.1,216.2,199.9,65.3,62.2,5.8,1.027118682,0.679072666,0.045952286,0.826290174,0.895218602,3.145178664,0.0,2700.0,712.0,44.0,49.0,2033.0,37.5,27.3,555.0,7.4,150.0,6.7,135.0,11.3,230.0,3.2,65.0,6.0
7781.0,7764.0,7191.0,7574.0,6405.0,6755.0,5223.0,2594.0,1173.0,46163.0,731.0,1852.0,684.0,138.0,1350.0,52460.0,89.0,792.0,0.0,0.0,0.0,4906.0,9833.0,12408.0,6055.0,4276.0,8.3,79134.0,73009.0,85259.0,27148.0,26260.0,888.0,3.3,79134.0,134.7,213.5,185.8,72.3,65.0,5.6,14.53960464,9.145601491,0.760692752,24.39403347,15.57691294,53.35222344,7.0,52377.0,8008.0,28.0,32.0,38162.0,41.2,31.1,11868.0,6.4,2456.0,7.6,2886.0,9.7,3692.0,2.7,1036.0,5.0
1234.0,1320.0,1037.0,1114.0,1078.0,1375.0,1460.0,894.0,612.0,9726.0,117.0,65.0,59.0,12.0,145.0,10124.0,0.0,193.0,0.9,0.0,0.0,672.0,2566.0,2629.0,1264.0,984.0,9.9,59367.0,53799.0,64935.0,5783.0,5660.0,123.0,2.1,59367.0,98.8,218.2,193.1,84.8,77.9,6.9,6.165219912,2.736177204,0.378509859,4.099454239,6.931862763,13.10991352,0.0,10326.0,2904.0,15.0,19.0,7775.0,50.7,41.9,3258.0,8.8,686.0,8.1,633.0,12.6,979.0,3.5,270.0,6.0
21730.0,23717.75,24401.25,22477.25,18251.0,16659.0,12722.0,6629.0,3714.0,146504.0,8471.0,1852.0,1998.0,197.0,2406.0,162124.0,1057.5,2805.0,2.0,19.8,21.8,15267.5,28230.0,28452.0,14604.0,20485.0,12.9,60431.0,56099.0,64763.0,85069.0,81603.0,2289.0,2.7,60431.0,99.7,224.8,199.9,72.9,66.5,6.2,55.92071172,33.00451703,2.954195175,61.34332619,54.29392738,191.4747763,36.0,155744.0,21622.0,43.0,48.0,113268.0,48.3,41.1,46553.0,6.0,6840.0,5.9,6677.0,11.6,13132.0,2.8,3165.0,4.0
5396.0,5518.0,5355.0,5758.0,5944.0,6576.0,6344.0,4045.0,2304.0,44735.0,1386.0,155.0,261.0,15.0,688.0,47240.0,0.0,2109.0,0.0,0.0,0.0,3933.0,11146.0,12289.0,6928.0,8229.0,18.3,48020.0,44930.0,51110.0,18099.0,17028.0,1071.0,5.9,48020.0,95.7,230.9,214.6,77.3,72.9,8.3,31.01828349,10.42400393,1.11006127,20.87972389,20.08682299,68.2529101,36.0,48486.0,12601.0,17.0,21.0,37192.0,54.4,41.3,15360.0,10.4,3861.0,12.1,4495.0,15.3,5674.0,3.6,1324.0,3.0
11087.0,11186.0,12354.0,11977.0,10399.0,11641.0,10254.0,5979.0,3694.0,78363.0,5275.0,651.0,1433.0,197.0,2478.0,88571.0,0.0,4348.0,3.0,0.0,0.0,7106.0,22369.0,18450.0,12510.0,13117.0,15.6,52506.0,48976.0,56036.0,44570.0,43251.0,1319.0,3.0,52506.0,96.5,273.1,236.3,86.6,79.0,7.0,49.40006173,9.614000893,1.763771592,55.09617655,39.55474653,157.0768717,21.0,89425.0,18624.0,25.0,29.0,68638.0,49.1,34.2,23474.0,7.8,5361.0,9.3,6356.0,12.4,8492.0,3.1,2101.0,4.0
928.0,1023.0,1165.0,1028.0,1379.0,1750.0,1746.0,1137.0,559.0,7167.0,3309.0,64.0,15.0,18.0,142.0,10715.0,0.0,248.0,1.3,0.0,0.0,1675.0,3178.0,2424.0,953.0,1973.0,18.9,42423.0,38174.0,46672.0,4376.0,4193.0,183.0,4.2,42423.0,85.0,217.1,196.7,77.2,71.2,7.6,5.561512364,1.172806115,0.221408257,5.009087801,4.09495668,13.90268483,0.0,10955.0,3145.0,0.0,1.0,8938.0,57.2,41.0,3665.0,11.2,997.0,12.0,1075.0,18.6,1662.0,4.3,385.0,5.0
