0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,STATE_NAME,STATE_FIPS,county_pop2018_18_and_older,anycondition_prevalence,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8385529157667387,1.0,0.7969543147208121,1.0,1.0,0.0,0.7428638552801597,0.3846153846153846,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.4834834834834836,0.5336128489130256,0.5627079290268922,0.5087068868666442,1.0,1.0,1.0,0.6951219512195123,0.5336128489130256,0.45652173913043487,0.4902580305423905,0.46431095406360434,0.5470494417862837,0.4761904761904763,0.25454545454545463,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999999,1.0,1.0,1.0,0.26,0.2909090909090909,1.0000000000000002,0.40506329113924067,0.4181818181818182,1.0,0.3703703703703704,0.9999999999999999,0.3722627737226277,0.9999999999999999,0.3647798742138364,0.9999999999999999,0.4242424242424244,1.0,0.4000000000000001
0.05416474919466176,0.052408006661677435,0.04114543312330311,0.04201858343070161,0.05108153839118307,0.048506129615074466,0.04348295442278213,0.048128522731108035,0.040611797072020436,0.053109902574162725,0.007936041384986185,0.01673866090712743,0.011268739309789718,0.005076142131979695,0.023965141612200435,0.04770958236231218,0.0,0.014096088335486902,0.0,0.0,0.0,0.057064238215350345,0.06160074470677171,0.04621688275540653,0.021865626101231658,0.041523737136342276,0.3603603603603604,0.5728858883148182,0.5570938453008041,0.5902771759192386,0.048066863369735154,0.048025195152139016,0.04960245094463492,0.5121951219512196,0.5728858883148182,0.7208695652173913,0.20853080568720372,0.2812720848056538,0.19138755980861233,0.2142857142857144,0.49090909090909096,0.060427420115754076,0.037825505576335954,0.05950159022053393,0.03787344832766173,0.04435068909421709,0.04447229207622718,0.0,0.04779099611206451,0.04615321507890466,0.34,0.3636363636363636,0.04547117490177781,0.6151898734177215,0.6290909090909091,0.050513118649208835,0.5555555555555556,0.054928844151336344,0.613138686131387,0.061224489795918366,0.4968553459119496,0.05115785001062247,0.4242424242424244,0.045568272557891934,0.6000000000000001
0.01237919926369075,0.010962254008074122,0.005942318528763896,0.009213820731096644,0.008277312845840764,0.010615819612726734,0.013645097912213657,0.011475243848931789,0.011659515933580061,0.011515535747715378,0.0004702839339251073,0.029157667386609073,0.0020122748767481637,0.005076142131979695,0.0072621641249092225,0.010257285066130323,0.014184397163120567,0.0003132464074552645,0.0,0.0,0.0,0.008582566252825368,0.009996064049780398,0.012738771045187683,0.008423079237109679,0.007920712864157775,0.30630630630630634,0.7244053416087552,0.6903486276684225,0.7614938931420225,0.010262257696693273,0.010256975846476233,0.010504048435334453,0.5,0.7244053416087552,0.6469565217391304,0.24381253291205884,0.2989399293286219,0.3460925039872407,0.3369963369963369,0.8909090909090907,0.012118326322376293,0.011276845829865148,0.028754699688605893,0.008464158895505286,0.01773677613605302,0.007826824585336045,0.0,0.009684519035924967,0.013618597237604675,0.68,0.6727272727272727,0.009706455712086587,0.5544303797468355,0.5636363636363637,0.010393812244072596,0.47222222222222227,0.010673377299548769,0.2992700729927007,0.008290816326530611,0.3836477987421383,0.009461086325331068,0.4242424242424244,0.009582113388341761,0.6000000000000001
0.8961803957662219,0.857416913493059,0.8823318477537012,0.9515606743448506,1.0,1.0,1.0,1.0,1.0,1.0,0.8095350067603315,0.1625269978401728,0.8226179696146494,0.299492385786802,1.0,0.9925243981961706,0.0,0.5228082540428365,0.02564102564102564,0.0,0.0,0.9999999999999999,1.0,0.891610405918868,0.9999999999999999,1.0,0.5135135135135136,0.37687723873821827,0.403323398946493,0.35154958511884704,0.9670150113437327,0.9558472114995772,1.0,0.6341463414634148,0.37687723873821827,0.5652173913043479,0.37967351237493396,0.4014134275618375,0.5550239234449759,0.5164835164835166,0.8909090909090907,0.9932885091801051,1.0,1.0000000000000002,0.9654398173161648,1.0000000000000002,0.9928074199145358,1.0,1.0,1.0,0.96,0.9636363636363636,1.0000000000000002,0.6455696202531647,0.5818181818181818,1.0,0.6203703703703705,0.9999999999999999,0.6277372262773723,0.9999999999999999,0.540880503144654,0.9999999999999999,0.5151515151515155,1.0,0.6000000000000001
0.06838472158306488,0.06615298668718576,0.05089903181189488,0.0551939019640572,0.05743814880870719,0.06986025906682862,0.07250037783103395,0.06871646022477977,0.09275210428061442,0.07353582008076606,0.006054905649285756,0.009719222462203024,0.016903108964684575,0.01015228426395939,0.021544420237230695,0.06535167244922946,0.0,0.014879204354125064,0.05128205128205128,0.0,0.0,0.041995610443214204,0.09026445836951699,0.06799189586313588,0.04854444033795456,0.04076366873018572,0.25825825825825827,0.6708836103728892,0.6652446631549764,0.6806683037218932,0.07531533225969507,0.07639425021138929,0.05047778831424612,0.3292682926829269,0.6708836103728892,0.6669565217391307,0.14165350184307512,0.12932862190812733,0.3110047846889952,0.3058608058608061,0.23636363636363633,0.07663053340227673,0.06341712523789504,0.129792154319982,0.04751508170112825,0.09799650400536523,0.05453884608701746,0.0,0.06684977499283218,0.07627352050114562,0.3,0.32727272727272727,0.06405695208100261,0.39746835443037964,0.4945454545454546,0.06424346595217632,0.3888888888888889,0.06308573412009719,0.2919708029197081,0.05404974489795918,0.320754716981132,0.05727639685574675,0.36363636363636387,0.060473782273090235,1.0000000000000002
0.004095720202485044,0.004553551664892327,0.002745760975359869,0.0032493184220775606,0.0031097086934650385,0.00420549776965713,0.005699851026620894,0.005332613318033008,0.006812301444338913,0.004688018651392326,0.0004114984421844689,0.00755939524838013,0.0020122748767481637,0.0,0.007504236262406197,0.004061092477899237,0.0056737588652482265,0.01393946513175927,0.0,0.0,0.0,0.0017034100959806072,0.0053478942666325135,0.0036507453605111044,0.0050882274575193166,0.006000540048604374,0.5675675675675675,0.3353592710585827,0.32860756861657886,0.34001958046447434,0.004337655315097156,0.004313566903177579,0.004960245094463491,0.5609756097560976,0.3353592710585827,0.3478260869565218,0.29383886255924163,0.43392226148409896,0.4178628389154704,0.4908424908424909,0.7636363636363637,0.003866925152240802,0.005789393609350027,0.012276661962377632,0.0021857930101854585,0.005115974863685956,0.0027799269189013624,0.0,0.0037286506356850697,0.005953741305252302,0.52,0.5272727272727272,0.003980141708597777,0.38481012658227853,0.3672727272727274,0.0036398564278853447,0.49074074074074076,0.004512322110378341,0.3211678832116789,0.0035873724489795915,0.3899371069182389,0.003909071595496069,0.5151515151515155,0.004258717061485228,0.6000000000000001
0.09728485964104924,0.09554025993190754,0.09999487731161313,0.10727201913982085,0.10490693739424704,0.10660732695703655,0.11011075846881274,0.09780957845354213,0.11960829266695051,0.11429955809918149,0.03186173652342602,0.03725701943844493,0.03823322265821511,0.035532994923857864,0.048656499636891795,0.10463091107693238,0.1078014184397163,0.23712753044363524,0.0,0.1611842105263158,0.16078753076292043,0.0936875552789334,0.1592622904731262,0.0960068354381218,0.06972246813411605,0.08668780190217121,0.3723723723723724,0.5142932602631187,0.5108365677848627,0.5191840403164973,0.10959338889607259,0.11003271938531672,0.10037201838208477,0.451219512195122,0.5142932602631187,0.5539130434782611,0.2080042127435493,0.2628975265017668,0.23923444976076547,0.241758241758242,0.16363636363636358,0.10376585235422256,0.04725841559789278,0.10927059000104153,0.07391507674592462,0.11353187245439357,0.0877239318080176,0.1111111111111111,0.10612526437822811,0.10932381672321549,0.28,0.3090909090909091,0.10604992143992055,0.4962025316455696,0.48363636363636386,0.10537384358728072,0.44444444444444436,0.11159319680666435,0.5036496350364964,0.12499999999999999,0.4339622641509433,0.11058706890446852,0.39393939393939414,0.10284801703486825,1.0000000000000002
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,0.014184397163120567,1.0,0.30769230769230765,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.49549549549549554,0.5016160182235354,0.5388099528694206,0.46862150320188745,1.0,1.0,1.0,0.5487804878048781,0.5016160182235354,0.6800000000000002,0.281727224855187,0.27561837455830407,0.41148325358851645,0.38278388278388276,0.38181818181818183,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999999,1.0,1.0,1.0,0.62,0.6181818181818182,1.0000000000000002,0.27341772151898736,0.2145454545454546,1.0,0.22222222222222227,0.9999999999999999,0.18248175182481752,0.9999999999999999,0.33333333333333326,0.9999999999999999,0.39393939393939414,1.0,0.4000000000000001
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4804538239962377,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.20512820512820512,0.14144736842105263,0.16735028712059064,0.9999999999999999,1.0,1.0,0.9999999999999999,1.0,0.21021021021021025,0.952952245753619,0.9987766842251178,0.9202433113454348,1.0,1.0,1.0,0.3658536585365854,0.952952245753619,0.771304347826087,0.4971037388098998,0.6197879858657247,0.4800637958532694,0.5073260073260075,0.3999999999999999,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999999,1.0,1.0,1.0,0.1,0.12727272727272726,1.0000000000000002,0.08101265822784809,0.03272727272727283,1.0,0.12037037037037035,0.9999999999999999,0.11678832116788318,0.9999999999999999,0.07547169811320753,0.9999999999999999,0.181818181818182,1.0,0.2
0.257017947537966,0.2529329299786025,0.23220121919983608,0.23341679185444833,0.2173137604609686,0.1984749966825564,0.18295658181661162,0.18738398190961555,0.18288409262109848,0.16795692056954706,0.7302333784022104,0.10259179265658748,0.26723010363215616,0.12690355329949238,0.13435003631082063,0.22277128290351603,0.12576832151300235,0.24339245859274053,0.02564102564102564,0.0,0.0,0.3079896485078783,0.2216877104640048,0.20501136003210582,0.14635529923418739,0.3054674920742867,0.5885885885885886,0.42645053729717236,0.4300214859994455,0.4232205049191905,0.22730959573992876,0.22745487298261094,0.2264205996060982,0.48780487804878053,0.42645053729717236,0.41478260869565226,0.1969457609268035,0.19858657243816258,0.22009569377990412,0.19597069597069616,0.25454545454545463,0.19573736227213864,0.2522269622081977,0.16236865720182272,0.18967572832260926,0.15759730342024517,0.17448782062819487,0.5555555555555556,0.2241456445288423,0.18901956647856127,0.2,0.21818181818181817,0.21535889319540694,0.5594936708860758,0.5599999999999998,0.22684394115565443,0.3888888888888889,0.2125997917389795,0.43065693430656937,0.2274394132653061,0.5094339622641508,0.2457049784009631,0.5151515151515155,0.23188714399787067,0.8
