fips,TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_death_2018,R_NATURAL_INC_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,anycondition_prevalence,anycondition_number,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,CKD_prevalence,CKD_number,Urban_rural_code
-0.30163300880104477,-0.45096296001663255,-0.4381122918458839,-0.44263684890455407,-0.4990183633154499,-0.4913458033765172,-0.4889092659178324,-0.41894373997713813,-0.3894814362391915,-0.3812016765870537,-0.42766642192160254,-0.3951509817116102,-0.6488018170563108,-0.14361417095819307,-0.6380681118726118,-0.5985964874641932,-0.49781357457254805,-0.45096296001663255,-0.18619814848200764,-0.6453758524266167,-0.1398658379912598,-0.22451936698174593,-0.07468859478423404,0.07634644113512974,-0.39129270993151166,-0.43350169522244286,-0.43463383970942404,-0.4772730436431332,-0.39939987380959263,0.2575861566929015,0.1728092002532255,-0.16410748866730757,-0.02933196041710094,-0.2884419812372726,-0.4447235915951778,-0.4538276187173292,-0.21201481720765825,-0.16410748866730757,-0.019859796864113117,0.8131243901239866,0.7872610776211373,0.8156451440834863,0.7473531603989233,0.23579321836143474,-0.5078149570769872,-0.2383047527174232,-0.5830100931834687,-0.2612350681781416,-0.30942320280000174,-0.2859385369736718,-0.6878983028998661,-0.4533926203201662,-0.3787746444701721,0.343882085496826,-0.31728002646423686,-0.30353364808616945,0.36913314809109193,-0.4550244826412926,0.46099756144065723,-0.4262195087797781,0.8004268617232355,-0.40843842935351804,0.8667027047259361,-0.3580450070707127,0.9556283135051463,-0.3387481581099853,0.2473329231511874,0.6534535850441747,-0.40052202189747893,0.9105279313586502
0.7615733544431721,-0.033603445563969964,-0.14816724975861678,-0.14730922393267118,-0.2242263868218762,-0.15032042237999185,-0.06015657499997226,0.09439380939605237,0.21109154734584937,0.12589223131261243,0.2935902313828262,0.08330728619475948,-0.6057155694298773,-0.646397413500842,-0.47943930299600074,-0.43822943516093277,-0.352823263303482,-0.033603445563969964,-0.6318164253076396,-0.15633843069523165,1.0418237069859981,-0.6989534583597644,-0.6056249833215774,-0.654196984628416,-0.09663301809188907,0.5408373086885351,-0.16849756554994255,-0.14257752138805563,0.04482910012790578,-0.015371047439446202,-0.11622634921550873,-0.5264395247953354,-0.42563627766986883,-0.6187461890676458,-0.08887601687036926,-0.09598947354725514,0.09796150407093747,-0.5264395247953354,-0.7403563108851544,1.654331329132819,1.5706700736686106,1.06194769401409,0.806210443466813,0.8838375996786354,0.020361859560947795,0.5188133914934987,-0.20208312057554695,0.3955404451799021,0.1677805817548562,0.2897864238897432,-0.0667901438903091,0.0019735717933962887,0.22460031248860257,1.3142034158687355,0.8121255907220717,0.7613776982720113,0.295584667583075,-0.0033844395194542274,-0.010940496105807674,0.004445778576078558,-0.40663368167298314,-0.04148756882384526,0.35154825240592436,0.12323037746573078,0.35327794376379457,0.11870328659478097,0.023346753726522562,0.1136129561368177,0.06209713354925089,0.2490917938303307
-0.8330367644453032,-0.26204091853272365,-0.3400031454740831,-0.2290148124847699,-0.0921029308554401,-0.28309224666924415,-0.2611036380769228,-0.25737030312459963,-0.3229023863699816,-0.3263982768866626,-0.279641073888775,-0.19992806119537618,-0.4640022080960607,-0.6054182150490901,-0.2973513040742571,-0.49654472690757295,-0.4246006451198513,-0.26204091853272365,-0.18086140265176057,1.6647018183946103,-0.4448179786305525,-0.1515295067697431,-0.24155431689597054,-0.21587092917028855,-0.36283983551832205,-0.07404307427545069,-0.311653900747642,-0.4192832319334705,-0.41118789388523436,-0.7091372746091625,-0.752104558046724,0.17709571205676627,0.20888773028447094,0.1498022852720794,-0.2866722754153482,-0.2846346322940191,-0.32284937394390034,0.17709571205676627,0.46923637688739644,-0.5980944150191886,-0.4642015982682571,-0.6211197305117014,-0.5475070670946327,-0.8982844489436682,-0.2570105794147672,-0.5567165118481487,-0.2494701912432384,-0.40888216214520595,-0.20807758008565325,-0.3394133672104269,-0.22206718364269834,-0.26094670409583715,-0.31569624200030644,-0.6763414847227817,-0.8819828350573911,-0.8359893212652598,0.4426816285991088,-0.24107254930827277,0.03625330964883837,-0.23294486774566886,-0.2948688165437036,-0.2619880426852689,-0.736000035825211,-0.31617069867137015,0.05210275889311831,-0.21611114713473112,-0.312632500410475,-0.9660683016778971,-0.33278861700044676,-1.7352166187546278
0.6292874558026824,0.6560619377193186,0.6846295532331387,0.7426750305171246,0.5769504006253017,0.6664027830639159,0.7222573221030036,0.7134631924462567,0.5541983074080354,0.5450407626179751,0.5242246263348237,0.46754372180366144,-0.5077616783416572,2.100785005783914,0.7929424808804779,0.3927634722286896,2.1464651715424976,0.6560619377193186,0.7157118968297503,-0.19843774828171723,-0.48293699621046393,-0.18802443687574458,-0.04434937258210011,-0.040540506987037546,0.09542388419714073,0.6606568490041991,0.8094171313766237,0.6661696623344207,0.21370530077677308,-0.9707212619026623,-1.0411401075154583,0.7372062149028461,0.808605599264405,0.6725678132770557,0.7099866117466596,0.7219687936370571,0.4394761138517159,0.7372062149028461,1.5683879931676705,-1.2032611980076329,-1.2243738868058471,-1.146565170363655,-1.1262703505955414,-1.1413010919376185,-0.0331952488421368,0.9601150574739614,1.7525928694055315,0.07098267500101442,1.0585976830339292,0.307231758768171,-0.22206718364269834,0.6399970984312975,0.5419447515810459,1.214398936173339,0.6709498885737831,0.6282637799772387,0.41816546842976987,0.6319444558629786,0.02052204106395598,0.6585878376042983,0.33101442818026117,0.7213488906760209,-0.44980311786964894,0.5944559279863321,-0.4211725316179435,0.5340784346469496,-0.6859427827849166,-0.7861214253754445,0.5118469420655446,-1.0737804812263083
-0.3084134920479442,1.3759609451776815,1.467099474224374,1.390640361530609,1.2823531899446967,1.295779242578204,1.3411292777374748,1.3729259347095957,1.387185274892343,1.2680990558982337,1.598142236284034,1.2616402154022575,1.8197372217597076,0.8320059767969784,2.0382344857762678,0.13034465936880885,2.1464651715424976,1.3759609451776815,-0.2875963192567023,1.323991062113285,-0.025508785251524866,-0.07853964655774029,-0.6056249833215774,-0.654196984628416,0.8108412340257489,1.7172912629975756,1.5508996930465868,1.1191523610699348,1.975117387514238,0.7466344807633576,0.6237046574244507,-0.3181359133035665,-0.25516714120452383,-0.3747940281804556,1.3553687711045588,1.350909967613354,1.487448386081387,-0.3181359133035665,-0.19866915070875138,0.8131243901239866,0.7872610776211373,0.8156451440834863,0.7473531603989233,0.23579321836143474,1.0414938050572222,2.2081740087626454,0.8500634858562901,2.151083526415976,2.114623963171733,2.090834585631045,1.7965343331383619,1.3982093226149648,1.4241412661238815,-1.2677754384732787,-0.31728002646423686,-0.30353364808616945,-0.8811910205451954,1.3538201064618802,0.19356599549766,1.4514887421120433,0.5545441584388202,1.5555703956705926,-0.10636681632297425,1.4883328312842972,0.22420286453350463,1.6337065288727648,-0.20063941569814228,-0.0663339201656349,1.4411492572528262,-0.4123443436979888
-1.6345962447503406,2.1775415507224842,2.178461469242964,2.171780638813648,2.1656884362780455,2.1760713710522164,2.188509965002488,2.198995455608301,2.2407994940232463,2.296258489407745,2.2666674801971656,2.230616949248901,2.1575266709247547,2.100785005783914,2.0382344857762678,2.1130645787545745,2.1464651715424976,2.1775415507224842,2.1899879324355087,2.331804667708369,-1.0928412774890486,0.24991472439627252,-0.6056249833215774,-0.34736874580772675,2.350853061639636,2.2748990330250587,2.2010480324700312,2.0992353595799136,2.2820863994296583,-1.1526927313242272,-1.0064558415792102,2.878660810607489,2.813297551298997,2.87986573053519,2.1482678728797366,2.146254619553575,2.191428040147965,2.878660810607489,2.941012738857391,0.6273055438951705,0.5914088286092699,0.6842837841204982,0.6983054245090158,-0.33124561529111674,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188979853177791,2.199579328553586,2.188119418110254,2.10708841264314,2.190917297281654,2.284879859826522,-0.9073703729065695,-1.587861345798834,-1.6346728310338954,-0.2682870163117212,2.1773903700750044,-3.1571942130822412,2.2502187528082245,-3.044284498723981,2.227890617483172,-2.281463392785246,2.282548880591827,-2.271248667252095,2.2876850664792983,-1.581887460483576,-2.045749559492612,2.260215455970188,-2.3966527562829474
-1.152916032916678,-0.5581102465889122,-0.5492272616560213,-0.5628073116881306,-0.5584429036045794,-0.5654699506791059,-0.5541572975957225,-0.5306269463281874,-0.5523209937925148,-0.5185350971801286,-0.5987552094496298,-0.6153687240594145,0.25786074530149183,-0.7031378421263448,-0.5855642103430293,-0.5548600186542131,-0.6420861120234503,-0.5581102465889122,-0.6318164253076396,-0.7501346194441506,0.3938004081275021,-0.6989534583597644,-0.6056249833215774,-0.654196984628416,-0.3669353250171903,-0.4708647776864672,-0.5629781379878984,-0.671508814352315,-0.3919682959358185,1.4290274910942262,1.652671213533145,-0.29496488563008544,-0.2191468345914761,-0.3637330327681221,-0.5616372854887075,-0.5623580945105187,-0.5328042659727166,-0.29496488563008544,-0.32488751812849614,-0.6508267903003399,-0.7662787958967314,-0.719640750483943,-0.7927457465441701,-0.4932567106204172,-0.5884322115176088,-0.4577269981775265,-0.6787016935737221,-0.5670898077345,-0.6622866410028851,-0.6049186634380813,-0.6878983028998661,-0.547815576543541,-0.535494437273279,-0.4582502142772858,-1.1643342393539682,-1.1687741170021912,2.7472006845169714,-0.5591503676252089,-0.10532810761510088,-0.5661655449290458,-0.4736926007505518,-0.5826179403605994,0.29430886881481216,-0.5364295608519118,0.65445312863447,-0.5042311540912384,0.9192914314251825,0.8334004613466274,-0.5109274718796414,-0.4123443436979888
1.019630569781052,-0.8544844515275385,-0.8424237596028726,-0.8377408087117804,-0.8271559605278663,-0.8278911534921168,-0.8466484740828164,-0.8621310667670165,-0.8637039938965702,-0.8638181767153988,-0.8570657317958671,-0.8408133709726257,-0.7019864039701896,-0.6984094730742195,-0.7151483077351903,-0.7589635397674537,-0.7820520065653705,-0.8544844515275385,-0.5144080170422036,-0.7467079308033902,-0.6735320841100216,1.782701788848332,-0.33257198350237227,0.6607811817459663,-0.8887869080045541,-0.8996544632919182,-0.8457679455484545,-0.7816693909218819,-0.8855275712768176,-0.8001230093199451,-0.7752274020042229,0.050558337202603526,-0.029170071398615334,0.12836683899024687,-0.8339240649444692,-0.832605674055863,-0.8562969966093906,0.050558337202603526,0.20102234612043907,-0.3570321280196428,-0.2285149935251617,0.405140894199147,0.47268583941544173,1.2888653380018864,-0.8414692540047214,-0.7660217607683912,-0.7698516909227271,-0.8242501229924395,-0.8437195711071258,-0.8396316806751084,-0.6878983028998661,-0.8575873301667037,-0.8658300235410635,1.3714985801383148,1.0238891439445046,1.0276055348615565,-1.150868782407924,-0.8561897967278853,-1.0020104169533846,-0.8708461584118087,-1.0325169263969494,-0.8710135241592096,-0.44980311786964894,-0.890407047854354,-1.2816730598198742,-0.8995944049549764,-1.0219220369219135,-0.606174549072992,-0.8793971945194965,0.9105279313586502
0.7546599205443726,2.1775415507224842,2.178461469242964,2.171780638813648,2.1656884362780455,2.1760713710522164,2.188509965002488,2.198995455608301,2.2407994940232463,2.296258489407745,2.2666674801971656,2.230616949248901,2.1575266709247547,1.9983370096545339,2.0382344857762678,2.1130645787545745,2.1464651715424976,2.1775415507224842,2.1899879324355087,2.331804667708369,-0.25422289073099474,-0.6989534583597644,-0.4387592612098409,-0.318147008777185,2.350853061639636,2.2748990330250587,2.2010480324700312,2.0992353595799136,2.2820863994296583,-1.6417410553946832,-1.596088362495428,2.833516579572461,2.813297551298997,2.564532007874958,2.1482678728797366,2.146254619553575,2.191428040147965,2.833516579572461,2.941012738857391,1.654331329132819,1.5706700736686106,1.06194769401409,0.806210443466813,0.8838375996786354,2.1882097778246643,2.2081740087626454,2.233251230262011,2.188979853177791,2.199579328553586,2.188119418110254,2.10708841264314,2.190917297281654,2.284879859826522,1.2679976382319778,0.8121255907220717,0.7613776982720113,-0.9792556612225513,2.1773903700750044,-1.1750543713870887,2.2502187528082245,-1.1666347645520845,2.227890617483172,-1.308393871736335,2.282548880591827,-1.1525979805895843,2.2876850664792983,-0.8725979239721374,-1.3259620542828015,2.260215455970188,-1.7352166187546278
0.289465589546309,-0.8284005404745334,-0.8292765685184671,-0.8195409856693697,-0.7911786814384143,-0.7868920830060695,-0.8227429452353135,-0.8365528267637149,-0.8432809724642972,-0.8386909262598836,-0.8251962517661364,-0.8153862487634654,-0.6866705893842309,-0.5865047388405892,-0.6771667619478328,-0.7589635397674537,-0.7461633156571859,-0.8284005404745334,-0.6318164253076396,-0.5132035762829991,0.24132433780785573,-0.6989534583597644,-0.6056249833215774,-0.654196984628416,-0.7941595453728099,-0.8348327361722209,-0.8226291419286921,-0.7797631514366161,-0.803652084012306,0.9513523838626179,0.8202488310631899,-1.8024955098237203,-1.78566592196746,-1.8156221754091135,-0.8315315122594154,-0.8317874182411098,-0.8157477685351557,-1.8024955098237203,-1.4187800357662812,-0.24654524647818404,-0.40445006467141553,0.26556944923847137,0.20782806560994113,0.07378212303213422,-0.8214751421534949,-0.776855904727478,-0.8584186185246039,-0.7955521754919447,-0.8200836230098805,-0.8075863014364755,-0.6878983028998661,-0.8286672998201473,-0.8345161023149517,0.8281186351300456,0.31801063320306167,0.2954789842403072,-0.9547395010532123,-0.8272538529275074,0.24075980125230603,-0.8323811807121457,0.15219064397341456,-0.8337663937544166,-0.5642818850518738,-0.8638866525347705,-1.410748139050164,-0.8808653216888811,0.4713190925758529,0.6534535850441747,-0.8353704813364256,0.9105279313586502
